Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method,Sales per Item,Store ID
3117,Handbag,153.0,12/17/2020,2.4,Online Payment,148.0,2.0
3471,Tank Top,153.0,6/23/2022,4.9,Online Payment,81.0,10.0
4249,Handbag,153.0,9/24/2020,2.8,Credit Card,133.0,3.0
3443,Leggings,153.0,6/5/2022,4.2,Debit Card,34.0,9.0
3175,Leggings,153.0,4/16/2021,3.7,Debit Card,65.0,10.0
3741,Handbag,153.0,12/3/2019,2.6,Cash,160.0,6.0
4437,Wallet,153.0,12/3/2023,4.5,Cash,118.0,3.0
3036,Wallet,153.0,12/5/2023,3.0,Cash,123.0,7.0
3655,Wallet,153.0,12/7/2019,3.7,Online Payment,96.0,1.0
4356,Leggings,153.0,3/18/2020,1.2,Credit Card,67.0,10.0
3419,Wallet,153.0,12/15/2023,1.4,Cash,148.0,3.0
3686,Leggings,153.0,6/21/2019,1.5,Cash,39.0,5.0
3301,Wallet,153.0,12/3/2020,3.0,Debit Card,67.0,2.0
4172,Wallet,153.0,2/5/2020,4.8,Credit Card,88.0,6.0
3316,Tank Top,153.0,6/17/2020,2.0,Online Payment,27.0,8.0
3514,Wallet,153.0,2/2/2021,2.2,Credit Card,116.0,4.0
4778,Wallet,153.0,2/1/2021,4.8,Online Payment,68.0,10.0
3043,Tunic,153.0,11/2/2023,2.8,Debit Card,58.0,4.0
3614,Leggings,153.0,7/20/2023,4.2,Cash,95.0,7.0
3847,Tank Top,153.0,7/5/2020,1.7,Online Payment,73.0,5.0
3181,Leggings,153.0,6/7/2022,3.8,Cash,49.0,4.0
3900,Tank Top,153.0,6/2/2023,1.4,Online Payment,39.0,4.0
3875,Wallet,153.0,12/12/2022,4.8,Cash,120.0,4.0
3128,Handbag,153.0,11/3/2023,1.4,Debit Card,169.0,4.0
3587,Tunic,153.0,5/2/2023,2.0,Debit Card,160.0,8.0
3118,Leggings,153.0,7/6/2019,3.4,Online Payment,68.0,6.0
3282,Tank Top,153.0,8/16/2020,2.8,Debit Card,36.0,1.0
4420,Handbag,153.0,12/23/2022,4.0,Cash,56.0,3.0
3260,Handbag,153.0,12/25/2022,4.0,Debit Card,109.0,9.0
4057,Wallet,153.0,12/7/2023,2.5,Debit Card,139.0,4.0
4956,Handbag,153.0,9/11/2023,3.5,Cash,61.0,6.0
4462,Tunic,153.0,10/20/2020,1.5,Debit Card,33.0,10.0
4465,Handbag,153.0,12/7/2019,3.4,Online Payment,87.0,5.0
3874,Handbag,153.0,9/8/2019,4.9,Online Payment,147.0,5.0
4180,Tunic,153.0,4/10/2022,4.4,Online Payment,123.0,4.0
4338,Leggings,153.0,3/13/2023,4.6,Cash,24.0,8.0
4681,Handbag,153.0,12/3/2022,2.3,Debit Card,89.0,7.0
4164,Tunic,153.0,5/26/2019,1.3,Cash,80.0,9.0
3758,Handbag,153.0,9/5/2020,1.5,Cash,116.0,4.0
3126,Leggings,153.0,5/19/2021,4.3,Credit Card,69.0,4.0
4419,Leggings,153.0,7/26/2020,2.0,Online Payment,64.0,7.0
4019,Tunic,153.0,4/21/2021,3.5,Credit Card,33.0,6.0
3525,Tunic,153.0,9/23/2020,3.3,Debit Card,71.0,2.0
3063,Handbag,153.0,12/11/2020,3.9,Cash,140.0,3.0
3197,Handbag,153.0,9/3/2022,2.2,Cash,73.0,7.0
3544,Leggings,153.0,7/27/2019,2.2,Online Payment,89.0,1.0
3711,Handbag,153.0,10/2/2023,1.5,Cash,108.0,8.0
3007,Tunic,153.0,5/10/2023,2.0,Credit Card,23.0,4.0
4190,Leggings,153.0,5/4/2021,2.8,Credit Card,59.0,8.0
3983,Tunic,153.0,9/9/2023,4.2,Cash,159.0,5.0
4644,Leggings,153.0,6/17/2021,3.2,Debit Card,36.0,5.0
4946,Handbag,153.0,10/13/2023,1.8,Credit Card,114.0,6.0
4131,Tunic,153.0,5/3/2022,3.9,Debit Card,24.0,9.0
4244,Wallet,153.0,12/23/2020,1.6,Debit Card,85.0,4.0
3180,Wallet,153.0,12/22/2021,2.7,Online Payment,107.0,9.0
4187,Wallet,153.0,12/14/2019,4.6,Cash,91.0,5.0
3173,Tunic,153.0,9/8/2020,1.9,Online Payment,96.0,9.0
3165,Handbag,153.0,2/9/2023,2.3,Cash,189.0,8.0
4715,Wallet,153.0,1/1/2019,3.8,Online Payment,52.0,3.0
4760,Leggings,153.0,8/11/2020,2.4,Online Payment,64.0,10.0
3177,Tunic,153.0,5/8/2019,3.7,Online Payment,90.0,3.0
3738,Handbag,153.0,12/6/2021,4.6,Cash,155.0,9.0
4888,Leggings,153.0,6/13/2023,2.2,Online Payment,79.0,4.0
4475,Handbag,153.0,10/1/2023,2.4,Cash,176.0,6.0
3553,Leggings,153.0,8/9/2019,4.8,Credit Card,41.0,8.0
3498,Handbag,153.0,9/26/2020,3.3,Debit Card,39.0,6.0
4706,Handbag,153.0,12/22/2021,1.9,Debit Card,182.0,8.0
4956,Leggings,153.0,7/10/2022,3.8,Cash,62.0,1.0
3129,Leggings,153.0,6/15/2019,4.6,Online Payment,54.0,1.0
3474,Handbag,153.0,12/15/2020,4.0,Credit Card,84.0,2.0
4842,Handbag,153.0,1/12/2022,3.1,Cash,116.0,5.0
3630,Leggings,153.0,7/28/2022,1.5,Credit Card,53.0,8.0
3835,Tunic,153.0,11/24/2023,4.1,Debit Card,39.0,5.0
3564,Handbag,153.0,12/11/2023,3.8,Cash,109.0,9.0
3806,Tunic,153.0,5/14/2019,4.1,Credit Card,17.0,2.0
3565,Leggings,153.0,5/17/2019,1.8,Online Payment,90.0,2.0
3318,Tunic,153.0,5/15/2021,4.9,Online Payment,163.0,2.0
3805,Handbag,153.0,2/19/2019,3.1,Cash,164.0,3.0
4224,Handbag,153.0,11/6/2023,2.8,Online Payment,129.0,10.0
4307,Leggings,153.0,8/24/2019,4.2,Credit Card,94.0,9.0
3072,Handbag,153.0,12/3/2023,2.0,Credit Card,105.0,4.0
3181,Leggings,153.0,3/18/2020,2.8,Credit Card,78.0,4.0
4905,Leggings,153.0,6/24/2023,4.3,Credit Card,125.0,2.0
3975,Handbag,153.0,10/2/2023,4.1,Credit Card,76.0,4.0
3070,Tunic,153.0,5/4/2022,2.5,Online Payment,116.0,2.0
4871,Wallet,153.0,2/28/2022,1.7,Credit Card,142.0,4.0
4232,Tunic,153.0,5/27/2023,1.2,Debit Card,74.0,3.0
4029,Bowtie,153.0,5/17/2023,,Credit Card,,
3991,Umbrella,153.0,8/23/2023,2.8,Cash,,
4066,Jacket,153.0,10/28/2022,1.3,Credit Card,,
4055,Tank Top,153.0,11/9/2022,,Cash,,
4120,Gloves,153.0,10/22/2022,4.0,Cash,,
4086,Skirt,153.0,7/18/2023,4.8,Credit Card,,
4070,Cardigan,153.0,10/17/2022,4.3,Credit Card,,
4048,Swimsuit,153.0,11/19/2022,2.7,Cash,,
4031,Socks,153.0,8/25/2023,2.8,Cash,,
3995,Skirt,153.0,6/7/2023,3.0,Credit Card,,
4114,Coat,153.0,5/11/2023,4.7,Cash,,
3989,Romper,153.0,1/26/2023,3.4,Credit Card,,
3973,Sneakers,153.0,7/1/2023,4.7,Cash,,
3959,Blazer,153.0,6/30/2023,1.8,Cash,,
4019,Shorts,153.0,5/21/2023,1.4,Cash,,
4010,Handbag,153.0,8/19/2023,3.7,Credit Card,,
3974,Tank Top,153.0,3/4/2023,2.6,Cash,,
4117,Bowtie,153.0,3/6/2023,1.7,Credit Card,,
3764,Wallet,153.0,12/4/2023,2.6,Cash,95.0,2.0
3534,Tunic,153.0,4/10/2022,3.3,Credit Card,123.0,5.0
4615,Handbag,153.0,10/13/2020,2.7,Cash,33.0,1.0
3505,Tank Top,153.0,6/17/2020,3.0,Online Payment,75.0,2.0
3404,Handbag,153.0,9/8/2021,1.6,Credit Card,116.0,3.0
4675,Leggings,153.0,4/16/2020,3.0,Credit Card,33.0,1.0
4227,Wallet,153.0,12/17/2021,4.8,Cash,96.0,7.0
3884,Leggings,153.0,8/20/2021,3.2,Debit Card,38.0,2.0
3131,Leggings,153.0,4/8/2019,4.2,Cash,92.0,9.0
4780,Leggings,153.0,4/26/2020,1.3,Cash,48.0,3.0
3495,Leggings,153.0,7/28/2020,2.9,Debit Card,40.0,6.0
3379,Handbag,153.0,9/10/2019,2.8,Cash,153.0,2.0
3130,Tunic,153.0,3/21/2023,2.2,Credit Card,66.0,4.0
3989,Leggings,153.0,7/8/2023,1.5,Credit Card,45.0,10.0
4868,Leggings,153.0,7/6/2021,3.1,Debit Card,89.0,5.0
4329,Wallet,153.0,1/25/2022,3.8,Online Payment,54.0,5.0
4574,Wallet,153.0,12/17/2022,4.4,Credit Card,81.0,7.0
3429,Tunic,153.0,5/19/2022,2.8,Online Payment,35.0,7.0
3507,Tunic,153.0,5/27/2023,2.9,Cash,142.0,7.0
3624,Leggings,153.0,3/20/2022,3.9,Debit Card,109.0,2.0
3044,Tunic,153.0,4/4/2023,2.6,Online Payment,59.0,10.0
3032,Leggings,153.0,6/25/2020,2.5,Cash,154.0,2.0
4658,Handbag,153.0,2/21/2023,4.5,Credit Card,114.0,2.0
3159,Leggings,153.0,7/7/2023,2.1,Credit Card,54.0,7.0
4422,Handbag,153.0,9/27/2023,1.6,Credit Card,63.0,4.0
4877,Tank Top,153.0,7/19/2020,4.8,Online Payment,60.0,2.0
3078,Tunic,153.0,5/3/2022,3.7,Cash,36.0,4.0
4707,Handbag,153.0,9/5/2022,4.9,Online Payment,128.0,5.0
3885,Wallet,153.0,12/15/2022,4.4,Debit Card,87.0,9.0
4544,Wallet,153.0,12/7/2023,3.7,Credit Card,64.0,1.0
4667,Leggings,153.0,8/18/2019,1.1,Cash,82.0,2.0
3746,Leggings,153.0,8/23/2019,1.7,Debit Card,107.0,3.0
4482,Leggings,153.0,8/24/2019,4.4,Credit Card,44.0,8.0
4591,Handbag,153.0,12/7/2023,1.7,Credit Card,30.0,9.0
3429,Leggings,153.0,4/4/2020,2.8,Cash,25.0,7.0
4516,Wallet,153.0,1/7/2022,2.2,Debit Card,41.0,9.0
4005,Leggings,153.0,6/11/2019,3.4,Cash,57.0,7.0
4891,Wallet,153.0,12/18/2019,2.2,Credit Card,26.0,9.0
4366,Leggings,153.0,6/23/2023,4.2,Credit Card,80.0,3.0
3574,Handbag,153.0,9/20/2023,3.5,Cash,60.0,8.0
3074,Leggings,153.0,6/14/2019,3.6,Cash,40.0,1.0
3627,Wallet,153.0,12/24/2019,2.7,Debit Card,174.0,9.0
3618,Leggings,153.0,8/28/2022,1.3,Debit Card,25.0,6.0
3447,Tunic,153.0,4/16/2019,4.5,Cash,107.0,1.0
3143,Handbag,153.0,9/5/2019,2.0,Online Payment,92.0,8.0
3014,Leggings,153.0,4/13/2019,2.7,Online Payment,138.0,7.0
3052,Handbag,153.0,11/14/2020,2.7,Debit Card,34.0,1.0
4574,Leggings,153.0,5/16/2020,3.9,Credit Card,64.0,6.0
3163,Wallet,153.0,2/26/2019,1.9,Credit Card,98.0,6.0
3557,Handbag,153.0,12/23/2022,3.6,Cash,123.0,3.0
3333,Tunic,153.0,5/10/2019,2.3,Online Payment,68.0,2.0
4551,Handbag,153.0,12/17/2019,2.5,Cash,82.0,2.0
3037,Tunic,153.0,4/19/2021,2.0,Credit Card,104.0,4.0
3768,Handbag,153.0,12/7/2021,4.5,Debit Card,74.0,8.0
3748,Leggings,153.0,4/28/2021,3.1,Debit Card,44.0,9.0
3086,Leggings,153.0,6/4/2022,2.4,Credit Card,118.0,3.0
4770,Tunic,153.0,11/7/2023,2.8,Cash,48.0,7.0
3367,Handbag,153.0,10/24/2022,2.2,Online Payment,23.0,7.0
4753,Leggings,153.0,7/27/2022,4.8,Online Payment,106.0,9.0
3443,Tunic,153.0,4/11/2020,4.9,Credit Card,117.0,7.0
3672,Leggings,153.0,7/3/2021,3.0,Online Payment,86.0,2.0
3576,Tunic,153.0,4/6/2023,3.7,Cash,92.0,5.0
3901,Wallet,153.0,1/7/2019,3.7,Online Payment,50.0,2.0
3208,Handbag,153.0,12/18/2023,2.5,Online Payment,107.0,7.0
3636,Tunic,153.0,5/25/2023,1.5,Online Payment,25.0,10.0
4296,Handbag,153.0,12/2/2022,1.1,Credit Card,150.0,4.0
4913,Leggings,153.0,6/9/2019,3.1,Credit Card,74.0,2.0
4495,Handbag,153.0,9/27/2020,4.5,Credit Card,31.0,9.0
4510,Wallet,153.0,12/22/2023,4.2,Credit Card,46.0,7.0
3085,Leggings,153.0,7/5/2019,5.0,Online Payment,67.0,3.0
4556,Handbag,153.0,12/5/2021,4.9,Online Payment,32.0,10.0
4429,Leggings,153.0,4/25/2023,3.9,Online Payment,57.0,8.0
3973,Leggings,153.0,6/16/2020,4.8,Cash,64.0,1.0
3465,Handbag,153.0,11/8/2020,3.4,Credit Card,82.0,1.0
3504,Handbag,153.0,1/10/2022,3.2,Online Payment,85.0,2.0
3317,Handbag,153.0,1/2/2022,2.5,Credit Card,116.0,8.0
3117,Wallet,153.0,2/25/2019,4.5,Credit Card,63.0,2.0
4918,Handbag,153.0,2/8/2022,3.9,Credit Card,58.0,4.0
3296,Leggings,153.0,8/12/2023,2.0,Online Payment,46.0,6.0
3482,Tunic,153.0,5/16/2023,3.7,Cash,21.0,6.0
3887,Wallet,153.0,1/21/2019,3.6,Online Payment,86.0,3.0
4669,Tank Top,153.0,8/9/2021,2.3,Cash,22.0,5.0
3064,Tunic,153.0,4/2/2021,3.8,Online Payment,80.0,10.0
3043,Leggings,153.0,8/15/2021,2.9,Debit Card,84.0,8.0
3709,Tank Top,153.0,7/1/2023,3.3,Debit Card,59.0,8.0
3849,Tunic,153.0,11/25/2023,2.8,Online Payment,24.0,2.0
3905,Leggings,153.0,7/4/2019,3.3,Debit Card,66.0,4.0
3479,Handbag,153.0,12/12/2019,3.7,Online Payment,32.0,8.0
3649,Tank Top,153.0,6/13/2022,4.0,Online Payment,57.0,1.0
4948,Wallet,153.0,12/15/2022,4.1,Debit Card,108.0,1.0
4714,Tunic,153.0,11/14/2022,4.8,Online Payment,88.0,4.0
4997,Tunic,153.0,3/27/2021,3.9,Credit Card,37.0,1.0
3478,Tunic,153.0,9/2/2021,2.9,Credit Card,26.0,4.0
4911,Leggings,153.0,4/11/2021,1.3,Cash,87.0,7.0
4281,Tank Top,153.0,6/27/2020,4.0,Cash,65.0,7.0
3066,Leggings,153.0,8/1/2021,2.2,Credit Card,72.0,9.0
4242,Leggings,153.0,3/24/2021,3.0,Debit Card,66.0,9.0
4558,Tunic,153.0,11/27/2021,3.9,Debit Card,85.0,10.0
4676,Leggings,153.0,4/28/2022,4.5,Credit Card,39.0,4.0
4547,Tunic,153.0,5/4/2019,4.6,Online Payment,30.0,7.0
4613,Leggings,153.0,7/27/2021,2.3,Online Payment,67.0,1.0
3909,Tank Top,153.0,7/3/2020,4.8,Credit Card,59.0,10.0
4711,Tunic,153.0,10/21/2022,3.9,Credit Card,31.0,3.0
4679,Leggings,153.0,6/11/2023,4.6,Credit Card,28.0,1.0
3193,Tunic,152.0,5/18/2021,1.1,Online Payment,28.0,2.0
4010,Tunic,152.0,5/25/2022,3.7,Debit Card,84.0,1.0
4679,Handbag,152.0,12/21/2021,3.1,Cash,67.0,2.0
3988,Handbag,152.0,12/21/2022,4.2,Debit Card,65.0,7.0
4880,Handbag,152.0,9/4/2019,1.5,Debit Card,125.0,1.0
4936,Tunic,152.0,3/2/2019,4.5,Debit Card,160.0,4.0
3798,Tunic,152.0,10/10/2020,3.5,Credit Card,19.0,5.0
4005,Tunic,152.0,4/13/2022,1.1,Debit Card,49.0,9.0
4685,Leggings,152.0,6/28/2023,3.6,Debit Card,51.0,2.0
3250,Tunic,152.0,4/10/2019,3.6,Online Payment,82.0,3.0
4670,Leggings,152.0,6/23/2019,1.9,Cash,120.0,9.0
4896,Tunic,152.0,4/16/2020,4.6,Online Payment,41.0,6.0
3537,Wallet,152.0,12/10/2020,2.4,Online Payment,86.0,6.0
3066,Handbag,152.0,11/7/2021,4.0,Cash,96.0,5.0
4096,Handbag,152.0,2/7/2021,4.5,Debit Card,83.0,6.0
3106,Handbag,152.0,9/13/2022,1.2,Cash,62.0,6.0
3209,Leggings,152.0,7/28/2023,2.9,Online Payment,72.0,1.0
3900,Handbag,152.0,9/6/2021,4.2,Credit Card,141.0,1.0
3482,Leggings,152.0,4/23/2022,1.7,Cash,122.0,2.0
5000,Wallet,152.0,12/21/2020,4.6,Online Payment,37.0,5.0
3092,Wallet,152.0,12/6/2022,3.8,Cash,83.0,2.0
4027,Handbag,152.0,12/8/2022,1.6,Debit Card,115.0,10.0
4136,Tank Top,152.0,7/5/2023,1.4,Credit Card,79.0,8.0
3154,Tunic,152.0,4/20/2021,1.4,Debit Card,110.0,3.0
3950,Leggings,152.0,3/14/2022,4.5,Debit Card,114.0,10.0
3043,Handbag,152.0,12/4/2022,2.4,Debit Card,50.0,2.0
3954,Handbag,152.0,10/27/2022,1.1,Debit Card,25.0,8.0
3853,Tunic,152.0,10/22/2023,2.7,Cash,119.0,5.0
4149,Leggings,152.0,8/27/2019,2.9,Online Payment,31.0,5.0
3108,Leggings,152.0,5/13/2022,3.9,Credit Card,69.0,4.0
3487,Tank Top,152.0,6/28/2020,3.9,Credit Card,54.0,5.0
3289,Handbag,152.0,2/15/2019,4.1,Credit Card,48.0,2.0
3441,Handbag,152.0,2/27/2019,2.0,Debit Card,66.0,4.0
3330,Leggings,152.0,5/10/2020,1.5,Online Payment,69.0,5.0
3045,Tunic,152.0,5/15/2020,3.5,Credit Card,38.0,5.0
4901,Leggings,152.0,8/26/2022,2.7,Cash,51.0,2.0
3357,Leggings,152.0,3/23/2020,4.3,Online Payment,93.0,7.0
3024,Tunic,152.0,3/8/2020,4.8,Cash,27.0,7.0
4482,Wallet,152.0,12/28/2021,2.3,Debit Card,113.0,2.0
3097,Handbag,152.0,12/20/2021,2.0,Cash,26.0,3.0
4087,Leggings,152.0,3/2/2022,4.9,Cash,46.0,4.0
4894,Leggings,152.0,4/7/2023,2.0,Debit Card,19.0,9.0
3008,Handbag,152.0,10/25/2021,3.3,Credit Card,34.0,10.0
4280,Handbag,152.0,9/4/2023,2.6,Online Payment,102.0,6.0
3846,Handbag,152.0,12/28/2023,2.5,Cash,164.0,8.0
3721,Leggings,152.0,8/12/2023,2.5,Debit Card,28.0,9.0
4216,Leggings,152.0,8/28/2020,2.1,Online Payment,79.0,4.0
4592,Leggings,152.0,5/23/2021,3.1,Cash,31.0,3.0
4257,Tank Top,152.0,6/5/2021,4.7,Cash,102.0,7.0
3586,Wallet,152.0,2/6/2020,2.0,Debit Card,145.0,8.0
4488,Leggings,152.0,4/16/2021,2.6,Debit Card,20.0,3.0
3332,Handbag,152.0,10/2/2021,1.1,Credit Card,87.0,4.0
4326,Handbag,152.0,12/20/2022,3.9,Cash,112.0,2.0
3543,Handbag,152.0,2/15/2021,1.2,Online Payment,50.0,9.0
4274,Tunic,152.0,9/26/2022,1.5,Online Payment,27.0,1.0
3312,Leggings,152.0,7/17/2023,3.9,Credit Card,34.0,10.0
3445,Tunic,152.0,9/10/2023,1.6,Online Payment,92.0,10.0
4862,Tunic,152.0,9/19/2019,3.5,Credit Card,28.0,2.0
3433,Handbag,152.0,12/17/2019,4.8,Online Payment,90.0,3.0
3223,Handbag,152.0,10/15/2019,3.8,Online Payment,57.0,6.0
3234,Leggings,152.0,6/20/2019,3.5,Online Payment,75.0,7.0
4304,Leggings,152.0,8/13/2021,4.0,Cash,64.0,1.0
3141,Wallet,152.0,12/15/2023,4.1,Credit Card,23.0,6.0
4848,Leggings,152.0,5/27/2019,2.6,Cash,54.0,9.0
4885,Leggings,152.0,3/10/2022,4.7,Cash,28.0,10.0
3495,Wallet,152.0,12/22/2022,4.5,Online Payment,101.0,10.0
3010,Handbag,152.0,10/2/2019,4.4,Debit Card,88.0,10.0
3826,Leggings,152.0,6/25/2021,3.7,Debit Card,78.0,4.0
3688,Leggings,152.0,8/11/2020,4.8,Cash,93.0,9.0
3787,Wallet,152.0,12/14/2019,1.1,Online Payment,43.0,2.0
4326,Wallet,152.0,12/18/2022,2.0,Cash,53.0,2.0
3141,Leggings,152.0,6/28/2023,3.8,Cash,60.0,4.0
3188,Tunic,152.0,4/28/2022,4.0,Credit Card,61.0,7.0
4757,Wallet,152.0,12/21/2022,4.2,Cash,106.0,9.0
4586,Leggings,152.0,5/11/2019,3.5,Debit Card,129.0,2.0
4520,Leggings,152.0,7/25/2019,3.5,Online Payment,28.0,3.0
4150,Tunic,152.0,10/14/2020,2.7,Credit Card,73.0,4.0
3666,Wallet,152.0,12/18/2023,1.6,Cash,92.0,4.0
3732,Wallet,152.0,12/28/2023,2.2,Cash,40.0,10.0
3007,Leggings,152.0,3/12/2020,2.0,Online Payment,125.0,1.0
3972,Handbag,152.0,10/4/2023,2.3,Cash,62.0,3.0
3368,Handbag,152.0,1/9/2023,4.4,Cash,179.0,6.0
4973,Leggings,152.0,6/19/2023,4.5,Credit Card,108.0,10.0
3882,Wallet,152.0,2/8/2020,1.9,Cash,66.0,1.0
5000,Leggings,152.0,7/25/2020,4.1,Debit Card,119.0,10.0
4296,Handbag,152.0,2/5/2021,2.8,Online Payment,181.0,3.0
3844,Wallet,152.0,12/16/2022,2.8,Cash,60.0,2.0
4673,Leggings,152.0,6/25/2023,2.3,Debit Card,119.0,7.0
3322,Tunic,152.0,3/24/2019,4.2,Cash,99.0,1.0
4739,Handbag,152.0,10/28/2020,4.4,Credit Card,68.0,7.0
4167,Tunic,152.0,5/15/2020,4.3,Debit Card,50.0,9.0
3082,Leggings,152.0,5/18/2020,2.4,Debit Card,69.0,9.0
4507,Tunic,152.0,10/17/2021,4.2,Cash,72.0,1.0
4043,Leggings,152.0,5/5/2021,3.7,Credit Card,39.0,7.0
3179,Tank Top,152.0,7/21/2023,3.6,Debit Card,24.0,10.0
3056,Tunic,152.0,10/24/2021,2.4,Debit Card,39.0,1.0
3533,Handbag,152.0,9/22/2023,1.6,Credit Card,122.0,4.0
3106,Handbag,152.0,12/15/2019,1.9,Credit Card,43.0,7.0
3962,Tunic,152.0,5/5/2022,1.8,Cash,106.0,1.0
4902,Wallet,152.0,1/10/2023,2.1,Online Payment,88.0,2.0
4540,Handbag,152.0,9/13/2023,1.3,Cash,50.0,6.0
4594,Tunic,152.0,4/18/2021,1.7,Online Payment,67.0,2.0
3756,Tunic,152.0,9/12/2020,2.8,Debit Card,79.0,1.0
4118,Onesie,152.0,1/12/2023,1.1,Credit Card,,
4071,Hat,152.0,12/22/2022,1.8,Credit Card,,
3971,Boots,152.0,3/1/2023,,Credit Card,,
4048,T-shirt,152.0,5/29/2023,2.6,Cash,,
4086,Camisole,152.0,9/7/2023,1.7,Credit Card,,
4002,Romper,152.0,4/20/2023,4.5,Cash,,
3999,Jacket,152.0,7/14/2023,2.6,Cash,,
4120,Socks,152.0,12/25/2022,,Credit Card,,
4090,Tie,152.0,1/16/2023,1.5,Cash,,
4003,Leggings,152.0,8/13/2023,1.2,Cash,,
4006,Raincoat,152.0,3/2/2023,,Cash,,
4029,Socks,152.0,6/27/2023,3.1,Credit Card,,
4077,Camisole,152.0,11/16/2022,1.5,Credit Card,,
3726,Wallet,152.0,12/16/2020,3.6,Cash,71.0,6.0
3112,Wallet,152.0,2/13/2022,1.1,Online Payment,111.0,6.0
4058,Handbag,152.0,12/7/2022,4.9,Debit Card,113.0,6.0
3030,Tunic,152.0,4/17/2023,3.7,Credit Card,63.0,9.0
4442,Wallet,152.0,12/5/2021,3.1,Online Payment,58.0,6.0
4953,Tank Top,152.0,6/7/2023,2.4,Debit Card,92.0,4.0
4262,Leggings,152.0,3/5/2023,2.8,Debit Card,29.0,7.0
3061,Tunic,152.0,9/19/2023,3.1,Credit Card,42.0,9.0
4020,Tunic,152.0,4/11/2019,2.1,Credit Card,70.0,3.0
3793,Leggings,152.0,8/28/2020,2.8,Credit Card,47.0,1.0
3525,Handbag,152.0,9/9/2021,1.9,Cash,95.0,1.0
3174,Tunic,152.0,5/16/2022,4.8,Debit Card,69.0,6.0
3837,Handbag,152.0,1/25/2022,4.7,Credit Card,66.0,8.0
4177,Tunic,152.0,10/21/2023,3.8,Online Payment,68.0,3.0
3092,Wallet,152.0,12/11/2023,4.2,Credit Card,101.0,8.0
3817,Handbag,152.0,10/21/2019,1.2,Debit Card,27.0,9.0
4476,Tunic,152.0,3/15/2022,1.8,Credit Card,98.0,6.0
3184,Tunic,152.0,3/1/2023,2.6,Online Payment,65.0,1.0
4736,Tunic,152.0,5/25/2019,4.8,Debit Card,154.0,9.0
4608,Handbag,152.0,1/1/2020,3.8,Credit Card,93.0,4.0
4623,Leggings,152.0,5/24/2023,3.0,Cash,39.0,9.0
4177,Leggings,152.0,7/19/2020,3.4,Cash,47.0,9.0
4562,Wallet,152.0,2/20/2020,2.9,Credit Card,38.0,9.0
4644,Tunic,152.0,9/8/2022,4.8,Credit Card,42.0,3.0
3947,Leggings,152.0,3/15/2023,5.0,Cash,29.0,9.0
4868,Handbag,152.0,10/21/2019,2.7,Credit Card,38.0,7.0
3080,Tunic,152.0,10/10/2019,4.4,Credit Card,51.0,10.0
4851,Tunic,152.0,9/7/2019,4.0,Debit Card,96.0,10.0
3484,Wallet,152.0,12/2/2021,4.1,Online Payment,42.0,7.0
4980,Handbag,152.0,9/25/2022,2.8,Credit Card,139.0,1.0
3790,Handbag,152.0,9/22/2022,4.1,Credit Card,37.0,1.0
4556,Leggings,152.0,6/25/2022,1.5,Credit Card,104.0,7.0
4304,Tunic,152.0,10/4/2021,1.1,Online Payment,90.0,5.0
4270,Tunic,152.0,11/16/2019,4.5,Credit Card,109.0,8.0
3987,Handbag,152.0,9/27/2020,1.7,Online Payment,20.0,3.0
4397,Wallet,152.0,12/28/2021,3.2,Online Payment,81.0,9.0
3016,Leggings,152.0,8/4/2022,2.5,Credit Card,70.0,7.0
3128,Tank Top,152.0,7/8/2023,4.8,Credit Card,46.0,8.0
4216,Wallet,152.0,12/22/2020,1.4,Online Payment,56.0,8.0
4509,Tunic,152.0,4/19/2021,2.4,Online Payment,61.0,8.0
4331,Tank Top,152.0,8/5/2020,3.3,Online Payment,83.0,8.0
3520,Handbag,152.0,12/11/2020,2.0,Cash,46.0,9.0
3838,Leggings,152.0,6/23/2022,1.8,Cash,59.0,5.0
3040,Handbag,152.0,11/5/2021,1.2,Cash,79.0,5.0
4904,Tunic,152.0,5/20/2022,2.1,Online Payment,41.0,5.0
4622,Leggings,152.0,6/2/2019,3.3,Credit Card,46.0,8.0
3952,Tunic,152.0,5/19/2020,4.8,Debit Card,45.0,1.0
3132,Tank Top,152.0,7/4/2021,4.6,Online Payment,72.0,3.0
3957,Leggings,152.0,6/16/2019,4.4,Online Payment,48.0,4.0
3574,Handbag,152.0,12/7/2019,1.7,Credit Card,166.0,8.0
3883,Leggings,152.0,5/27/2019,3.7,Credit Card,115.0,8.0
3298,Leggings,152.0,8/5/2020,2.0,Credit Card,29.0,8.0
3369,Tunic,152.0,5/7/2020,3.0,Debit Card,110.0,10.0
3949,Leggings,152.0,4/17/2023,3.5,Debit Card,48.0,9.0
4531,Tank Top,152.0,6/19/2020,4.1,Credit Card,56.0,3.0
4054,Wallet,152.0,2/8/2021,3.2,Online Payment,116.0,6.0
3430,Wallet,152.0,12/15/2023,4.9,Debit Card,94.0,3.0
4892,Tunic,152.0,9/21/2023,3.7,Credit Card,22.0,6.0
4780,Leggings,152.0,4/7/2023,1.4,Online Payment,45.0,1.0
3085,Leggings,152.0,5/4/2023,2.4,Credit Card,96.0,10.0
4660,Leggings,152.0,6/25/2019,3.6,Credit Card,96.0,3.0
4615,Wallet,152.0,2/25/2019,3.9,Credit Card,86.0,8.0
